0,1,2,3
1.0000000014695476,19834233.898631025,0.0,0.0
16.889886943259427,20337578.947898127,0.0,0.0
5.7361607304409485,20339322.920544453,0.0,0.0
3.848852768115563,20422587.066884212,0.0,0.0
5.686707109070689,20481398.594264664,0.0,0.0
2.6649879508541168,20491550.05546575,0.0,0.0
4.236177820737774,20736488.744530454,0.0,0.0
2.2286568845784576,20740738.192240883,0.0,0.0
2.4441675920470995,20782315.71418119,0.0,0.0
1.9686642197504622,20821927.47884352,0.0,0.0
1.799768826049523,20883411.98763852,0.0,0.0
1.464927684412824,20917363.759656876,0.0,0.0
2.162044812170423,21064940.843288615,0.0,0.0
1.3995667172400537,21073588.968953814,0.0,0.0
1.2423739016088795,21096437.23064341,0.0,0.0
1.4265287788975973,21178004.02753231,0.0,0.0
1.1850414792199686,21194573.337216012,0.0,0.0
1.0171573250863069,21233679.500144042,0.0,0.0
0.9457591439797699,21267061.331813447,0.0,0.0
0.8532829029436092,21292671.834025923,0.0,0.0
0.7573130830571226,21312842.910895765,0.0,0.0
0.6854403133212307,21330545.048676033,0.0,0.0
0.7199089625362078,21338750.39658409,0.0,0.0
0.5155069560847754,21349477.317275383,0.0,0.0
0.5248471992384254,21369134.583599016,0.0,0.0
0.5025027070047061,21375183.726923168,0.0,0.0
0.38088396373329825,21384784.94801329,0.0,0.0
0.37081720318328815,21390025.298451424,0.0,0.0
0.31384870724293296,21395007.031878985,0.0,0.0
0.26957163466739725,21399726.135486007,0.0,0.0
0.23862591292895594,21404189.20148197,0.0,0.0
0.2882817936563137,21420018.152676143,0.0,0.0
0.21938719100221982,21424371.349779878,0.0,0.0
0.22754856853398384,21432382.33651492,0.0,0.0
0.20876732133128745,21434160.480159715,0.0,0.0
0.1835119749542561,21436589.70866511,0.0,0.0
0.16159468870315655,21441658.221809253,0.0,0.0
0.15613491610416044,21443645.51721371,0.0,0.0
0.1384460532520402,21445532.679315742,0.0,0.0
0.12985388464957062,21449476.518572975,0.0,0.0
0.12061473167406288,21452028.59461484,0.0,0.0
0.1239251313318811,21453530.1049843,0.0,0.0
0.10749592202162611,21454913.136676356,0.0,0.0
0.11584055418178142,21456139.469504297,0.0,0.0
0.09825478864178036,21456262.835787017,0.0,0.0
0.10348542510031589,21457418.977193534,0.0,0.0
