Value
6.297207996984046e-06
-1.1946454713808085e-06
-3.5606513372703115e-07
4.728813309618629e-06
1.2707323191222618e-05
9.649176834864641e-06
-3.4218600921394694e-06
9.349941375317083e-07
2.0679619419417078e-06
-3.4973713137691826e-07
1.739072000981386e-06
-5.527980600701271e-06
7.62702289250623e-08
2.6140659422035247e-06
-5.850266755159174e-06
1.2324504294437457e-06
1.1606470191301563e-06
-6.240960458048759e-07
4.76666307229991e-06
-3.505331412458221e-06
2.919171811269504e-06
8.391928378822292e-07
2.332031936503568e-06
1.2833775342637871e-06
-1.776330910151633e-05
-2.9762753256512374e-06
-2.0616902203647707e-06
-9.311712029528925e-07
-1.2365245960005958e-05
-3.6025137519662167e-06
2.4638553318492662e-06
-1.652909284492967e-05
-4.900596503995731e-07
2.511324496089339e-06
-9.452563184005668e-07
3.5276558832064415e-07
-5.765783641356511e-06
6.834960007356797e-06
6.81338396564213e-10
-5.937721298420442e-08
1.584641620889788e-05
-6.349167491078166e-07
3.5034025669417953e-07
-2.0412269175361328e-08
-3.9759478760017414e-07
1.6824074509294115e-06
-3.64952404560157e-06
-2.074073739542814e-06
-7.1738535353328346e-06
-2.669527159548494e-06
5.42745648005038e-06
4.123000381440943e-06
4.475140875298915e-06
6.975156695427383e-06
1.0914995601646075e-06
-3.9973376869254206e-08
5.1697045931950906e-08
-1.0902637992510534e-06
9.437925873229188e-06
2.2205932356180343e-06
5.996998734992525e-06
1.9651571796089252e-06
0.0
-4.478930304743289e-07
-7.398674007124771e-152
-2.3740602561480355e-07
-6.041491757713729e-07
3.3221367216381568e-06
-2.810389522960235e-06
2.812893804610625e-06
-6.145966555898703e-06
-5.911996985283359e-06
5.300424721865566e-07
-6.882635090952478e-06
2.0275942177893495e-06
-3.6225131749401432e-06
-2.424427073055245e-07
-3.1841693116176807e-06
-1.9790719044165818e-06
-2.427940953770708e-07
-2.8148939203231514e-06
2.858562058794848e-07
7.863883957472455e-06
-1.6496017155929667e-06
7.425595793049171e-06
5.302067799780951e-07
1.985426879493137e-07
-7.673036227276915e-06
-2.0224991710764674e-07
-1.1017314504479577e-07
-5.682081767380837e-06
9.455456009883756e-06
5.859908536079714e-07
1.897371508822696e-07
-2.58482115092322e-07
-6.313982819154386e-06
1.1692450226886442e-06
1.2046146547043707e-07
-5.282443407971424e-07
4.840246509037244e-06
-1.082780182329005e-06
1.8905364236238816e-07
1.2364071745234275e-07
-8.79491103375243e-07
1.0111610809541386e-05
-2.1778672606442853e-07
3.807604138541728e-07
-6.545092392168822e-06
0.0
1.8578549616333803e-06
2.9592708080202244e-06
-4.993211211639737e-06
1.887840866977599e-06
4.815685541810373e-06
-3.5298390663136606e-05
-2.729171609284639e-07
-3.689970030872516e-07
5.1029366200731355e-06
-3.273435214812468e-05
-2.728219396253565e-06
-1.8765955504319111e-06
2.1684043449710084e-19
1.8683965471604575e-06
4.701783973114355e-06
-3.7784355821947987e-06
3.6216593034259973e-06
-4.497335353176412e-07
1.8875914685509864e-06
2.9798658161648844e-06
2.5408639085322463e-08
-4.427118398509351e-06
-7.920553025740367e-06
1.411780498506762e-06
3.9003774301005585e-06
4.498752378856909e-07
-4.895059828373917e-07
1.2375495388823279e-06
9.182456064773962e-07
-3.6154969216098617e-06
-1.0721444478559933e-06
-2.9104193142590317e-06
1.0380622346642516e-06
-6.296383438755207e-07
-8.089864009704938e-06
3.1898113009166847e-06
-1.2503353073095773e-09
4.32609486929138e-06
-2.123892318555159e-06
-1.9705316649198784e-07
1.1023000624739194e-06
0.0
2.3352297222070235e-06
-9.430017032272567e-07
4.6236625311474024e-07
-9.4179678326699e-07
-3.0083532757676256e-06
-1.1828982113995521e-06
1.7917444451919216e-05
-2.065802695880118e-06
4.4834000783395355e-06
8.52348664953898e-07
-3.5746402019545063e-06
3.965436158373937e-06
1.431850222837447e-06
-1.38822448669214e-05
-1.9482951680374646e-06
-1.731707086032795e-07
-4.003658794826288e-07
-5.039543844691399e-06
1.8275732223748612e-07
4.263406485693503e-06
-2.5676270128063423e-06
-1.6439854967074787e-06
1.1216772843099436e-08
-2.0374892266350846e-06
-1.1282302963668873e-05
2.3254504792926878e-05
1.913632143607731e-06
-3.2272581893620886e-06
4.144226946242831e-05
1.0559583333009766e-05
4.866785235119001e-06
6.727346003101643e-06
-1.6785940480008143e-06
-0.00014362463769008072
8.82188181386894e-06
5.764998072242879e-06
3.0693994498144286e-07
2.854573449500009e-06
1.2373256694799374e-07
-9.866651800207152e-07
2.451594041026959e-07
1.5944869927289622e-06
2.2438823476897326e-07
7.405626902961957e-06
-3.1860591364928735e-06
-5.096743977009386e-07
-1.0842021727221627e-19
-6.937513795365523e-05
-5.128844315704436e-05
2.2012035465537255e-06
-9.312131199989974e-07
3.1201427217403515e-06
-6.673465673979419e-06
1.1295760046323145e-06
-1.294264295254044e-05
6.296024277490038e-06
1.2451487650060534e-07
-3.1342331698790277e-08
-4.214655062523716e-07
9.280661014971976e-07
2.8173971493241757e-06
9.425673948334191e-06
5.56755707381318e-07
3.3430655092680486e-06
-4.499935057889212e-06
-5.119725814716141e-06
-2.8896807082718734e-06
-7.5189965620926e-06
-5.95233001698641e-06
8.43821450775133e-07
4.302971180806396e-06
-4.4715628356363336e-07
2.823936767229088e-06
-3.2457297496901137e-06
2.3887660882438232e-08
1.8367078605631046e-05
-6.442789147462423e-06
-3.524364495943666e-06
-1.4423956133295388e-06
-7.437768530946967e-09
-5.174131313599143e-06
1.8195963405631223e-06
-2.7958136543136243e-06
4.56262509474246e-06
-1.5815989419910045e-06
2.2110676366523532e-06
3.2047401981230353e-06
2.605369093517726e-05
-1.3040826759060058e-06
2.326134384078923e-05
2.3943164400468642e-06
-6.786210212072645e-05
-3.1320989992783066e-06
1.1056584281230684e-06
-5.5555330450238735e-06
-5.275484736033894e-06
6.006249285543113e-145
-2.462028832700512e-08
1.462827962146319e-07
2.368257757612618e-06
-3.480988378271943e-07
1.5594332686277393e-06
1.4768845725815072e-07
-1.8994174643830472e-05
-1.5020571067136503e-06
1.0558271738101323e-06
-5.581832169616671e-07
-1.251124134565764e-06
2.426048592265745e-06
-1.2911883599670449e-05
3.0460308957832296e-07
-6.696192201513224e-07
3.1828152330025995e-06
8.567910257814502e-06
8.448041942667662e-07
1.3326799406858668e-06
-2.288321437415995e-06
-6.146105809554207e-07
4.403200543689611e-06
3.3191158664155694e-07
4.54220820042935e-07
-2.902630703272001e-08
-8.583633658054886e-07
0.0
-7.804669526844466e-07
6.985768451989915e-07
-1.155847190111295e-06
-3.730161532509383e-06
-1.614183891356741e-06
-2.898667930038651e-06
1.7220260113974738e-06
-4.508071565223406e-06
-7.961419853219117e-07
-5.192488086030374e-06
-4.595295741683425e-06
2.3327831079271933e-06
-4.2232165221148266e-08
-8.69281544526387e-06
1.5544993587341219e-06
5.6822086525515566e-06
-1.807165357002099e-08
-1.255429290224096e-06
-4.314385212363204e-06
-1.6770400441057472e-06
-6.495574000475116e-06
-2.1913935152276073e-06
6.008294341353134e-06
-9.348878733300152e-08
-1.5840237967319196e-06
2.1949801943082544e-06
-8.850085638159081e-07
5.632160484642181e-06
-7.8936537923757e-06
3.7635129561091656e-06
1.0495659540811378e-07
-7.553443154927144e-06
5.152194231410847e-07
6.674875690383266e-06
5.915962819233882e-07
1.8139451373053791e-06
-3.213385241912755e-06
9.66394185860216e-06
-7.614465572369951e-05
-1.5903202390142785e-05
-7.014341452937521e-06
1.9414953913952754e-06
1.0219368544024698e-06
-7.790311093494053e-07
4.92677856668188e-08
-9.840316582377488e-06
-7.312511385386037e-06
6.033370738349333e-06
7.38342227067649e-07
-3.0539704558412367e-06
-4.7067722710919855e-06
1.34711369735035e-06
2.177246561262292e-06
-2.948892653009184e-07
-7.009368063667993e-08
0.0
1.4783344669320184e-07
5.648434939048452e-06
7.621986914503715e-08
1.8691596185522541e-06
1.6007614169900182e-06
-1.5912465124819472e-06
9.784334182349711e-08
-4.76729116898516e-06
7.884521980428944e-06
5.232019431893712e-07
-1.1255096861110222e-05
-3.811720356713048e-07
4.286335308557403e-05
-5.107529256052767e-06
1.587153471577718e-05
-0.0001026953794992163
-2.7929958880580536e-06
2.976232116456225e-07
-5.189736617703379e-06
-4.414575744177844e-06
-1.062887088420846e-06
-1.7895188262608945e-07
4.775685869352743e-06
-2.4708656587451527e-06
7.145845744901654e-07
-4.332573525220541e-19
9.077677307793805e-07
-1.7499601346627458e-05
-1.0842176823595725e-19
-3.542281432746775e-06
-5.111097924201814e-07
1.1382490539766196e-06
3.821022800439696e-06
6.520961175749521e-06
3.063151163248187e-07
-1.8674437651754315e-07
-1.8568337928837327e-06
2.113111973723909e-06
-6.472531466852922e-07
-3.123202719028845e-06
-5.442139268747076e-06
1.7906858446485813e-06
-5.421010862427522e-20
-1.9650645603577704e-06
-5.214405286760359e-06
-7.616003116238697e-06
2.651869928352193e-07
1.727644676518391e-05
1.6915328991798643e-06
-3.713980637567177e-07
-4.611850110150093e-06
