Value
2.6614431261450467e-05
3.430863480876987e-05
2.5646856317717444e-05
3.31268471366661e-05
2.4731420605299614e-05
4.812294455476443e-05
3.201456014868093e-05
2.4006406361355054e-05
6.732699796136727e-05
4.6634524419397076e-05
3.084603055207282e-05
2.3573268244211043e-05
6.49380790893666e-05
4.430312910296365e-05
3.0017904010978686e-05
2.3318435127009754e-05
6.200505840916962e-05
4.3343759867310534e-05
2.9317653975525223e-05
2.332293262949084e-05
6.064831040777125e-05
4.249457566349635e-05
2.9640340500192973e-05
2.36889916901364e-05
6.0288653450051775e-05
4.3029172413647565e-05
3.0288891728272642e-05
2.430835579911176e-05
6.140455218207167e-05
4.376962833749642e-05
3.123754906598835e-05
2.5165498489534607e-05
6.230140868838386e-05
4.494820220540902e-05
3.303850266247166e-05
2.6172290695686723e-05
6.426564119659297e-05
4.727984271036841e-05
3.451982497238927e-05
2.722992974146894e-05
6.627971859710658e-05
4.935379718555004e-05
3.591459905703166e-05
2.7978123340982425e-05
6.82146406257528e-05
5.116210585323716e-05
3.668036879111817e-05
2.870119606509831e-05
6.979879814948384e-05
5.219318279317329e-05
3.7933533386127886e-05
2.9084660068425266e-05
7.177401411342256e-05
5.479628275760673e-05
3.8466534507896406e-05
2.949200711713855e-05
7.367432697920401e-05
5.5070932196613704e-05
3.883222993011088e-05
3.0390682314028057e-05
7.44385973128386e-05
5.48927279053451e-05
3.981813591832865e-05
3.1428499650100975e-05
7.552986962551254e-05
5.608839700112152e-05
4.130910561037604e-05
3.204387650079436e-05
7.678593016220352e-05
5.957655587475027e-05
4.247213186350455e-05
3.281529440168387e-05
7.892810722360238e-05
6.158379078161903e-05
4.40385272442827e-05
3.464848757445032e-05
8.197194446595648e-05
6.483961025151014e-05
4.653945728970133e-05
3.7619178656050206e-05
8.627714331602285e-05
6.815586309011053e-05
5.0942247784808576e-05
4.115986603741539e-05
9.25150548837658e-05
7.448274534036874e-05
5.6264168009744106e-05
4.6532117496834705e-05
0.00010071321813924016
8.110038417840219e-05
6.268268590524634e-05
5.6453028035983863e-05
5.1901625945561486e-05
0.00010712656619255769
9.154393897947213e-05
7.478994071618575e-05
5.243318946648592e-05
3.486558947479077e-05
3.213407675300465e-05
0.00012337416982179038
0.00010562924441834413
6.482559321108859e-05
3.100836947425981e-05
3.652756110811138e-05
2.8929458725009442e-05
0.0001462534212493012
8.175939225593276e-05
2.9101073421924016e-05
4.4121341037152755e-05
2.965827170809192e-05
2.7310268296336602e-05
2.8845196075933626e-05
3.4053054310940525e-05
2.605296196180204e-05
2.7204687857936198e-05
3.022546359369072e-05
2.7090882442107623e-05
2.5171298192387978e-05
2.880690187420169e-05
3.117916343849794e-05
2.4675716489166937e-05
2.612106991803337e-05
3.0283723488461114e-05
3.1517598250799516e-05
2.4459443132936315e-05
2.7626514326307983e-05
3.071396923584867e-05
3.179949554184158e-05
2.5109924680354533e-05
2.851609699681157e-05
3.118255206221375e-05
3.251655042419659e-05
2.601431765028137e-05
2.9443070466570725e-05
3.226531223771691e-05
3.351047490231424e-05
2.7165135537712806e-05
3.083468977466186e-05
3.346548212782551e-05
3.3904595787499074e-05
2.8346348667852443e-05
3.218697586069999e-05
3.399996113559198e-05
3.400635276762573e-05
2.9604088959381866e-05
3.298974924459587e-05
3.405648609283535e-05
3.4363459741013396e-05
3.0565104034930427e-05
3.3342885361208745e-05
3.461663779080034e-05
3.4771227173080595e-05
3.1207556776176035e-05
3.3961300363742344e-05
3.5412062722259263e-05
3.490858886811317e-05
3.1901969159746615e-05
3.4970778516511015e-05
3.587472321819654e-05
3.519465908309101e-05
3.276510121366164e-05
3.5781530998400904e-05
3.6325336568985635e-05
3.5747585889054023e-05
3.359548766687309e-05
3.6485543686470086e-05
3.688021374178519e-05
3.589371180815723e-05
3.47205281396876e-05
3.74136863884879e-05
3.725127632233531e-05
3.574587006165013e-05
3.5942469447525784e-05
3.8029528976719955e-05
3.723958612257114e-05
3.547576871715226e-05
3.689313932256972e-05
3.812784871272379e-05
3.686616140425072e-05
3.71848579920618e-05
3.7746512351750924e-05
3.694251471003301e-05
5.043056950565634e-05
2.717771384599689e-05
3.5417224709134705e-05
3.6898718492913363e-05
2.8861592190317346e-05
3.730016669386772e-05
2.9082916506818802e-05
1.821394611200416e-05
2.904470860664502e-05
3.834349310711577e-05
2.9201428122170135e-05
1.8700472485484206e-05
3.0223266263532797e-05
1.6143945290239095e-05
2.8545514467286333e-05
4.0239299881585336e-05
3.0999899908911806e-05
1.9637662329408053e-05
3.1967298576269266e-05
1.6803615720571705e-05
2.9735931723620432e-05
1.547114772360139e-05
2.882736929339709e-05
2.1573346160379615e-05
3.3745407695602534e-05
1.8189739757518668e-05
3.1729025491071806e-05
1.624420049937864e-05
3.0111815490450087e-05
1.527043661435348e-05
2.939380261933078e-05
2.0235243946955933e-05
3.369559620075156e-05
1.787906896983771e-05
3.2275167278897824e-05
1.615767466253592e-05
3.0742936995126634e-05
1.5278977665618535e-05
3.0068791690968595e-05
2.018492224994113e-05
3.438487947412532e-05
1.7987838212223188e-05
3.306105733831593e-05
1.625189834945682e-05
3.1543702365573856e-05
1.5346144166222686e-05
3.073887493060568e-05
2.0537115626736298e-05
3.5076244269482883e-05
1.8240542183534043e-05
3.384038209575887e-05
1.6351275899079312e-05
3.2331304658501225e-05
1.5367541678148564e-05
3.1490150256389875e-05
2.0890970508705367e-05
3.5778458594125845e-05
1.8494435407711113e-05
3.462196047018384e-05
1.6478991060304847e-05
3.3108357701408866e-05
1.5398666224419424e-05
3.2147939197402185e-05
2.1299662675592386e-05
3.651670327809487e-05
1.8720496209483222e-05
3.535665564311488e-05
1.6572978285676503e-05
3.3681410501403145e-05
1.534335057834331e-05
3.2766199618644196e-05
2.1672801499463944e-05
3.69798054198462e-05
1.88941068787863e-05
3.569061407651136e-05
1.65612332729479e-05
3.412133017830755e-05
3.3226530187427005e-05
2.2045150010043165e-05
3.688721460670716e-05
1.900532150060211e-05
3.5800747266554275e-05
3.4470816485857346e-05
3.365725696843048e-05
2.233107089661499e-05
3.657231688884435e-05
1.911476601804135e-05
3.592153386877517e-05
3.484849279281753e-05
2.2587942569313357e-05
3.6487413237642305e-05
1.9137905921173388e-05
2.285448111469951e-05
3.6665723064325166e-05
3.677860833857485e-05
3.729034236979118e-05
3.6884857704631556e-05
3.7268939808514244e-05
3.647120723007011e-05
3.666482646591685e-05
3.707574557893262e-05
3.6294691441392005e-05
3.5332423331517525e-05
3.607315783619246e-05
3.6332165598614035e-05
3.58704994723928e-05
3.498698064308608e-05
3.569259757677225e-05
3.5438462114662124e-05
3.497425374439418e-05
3.445011388418632e-05
3.556737846989302e-05
3.489663742617358e-05
3.41428179267977e-05
3.357708829963465e-05
3.5413237442387815e-05
3.470139248193571e-05
3.360133286641079e-05
3.280758922423925e-05
3.518929101935665e-05
3.454028771396859e-05
3.322705122648574e-05
3.2365836022189146e-05
3.478176680846355e-05
3.427685255630831e-05
3.29226753020715e-05
3.1969930609552857e-05
3.434023913890799e-05
3.3854247514088386e-05
3.268588648787331e-05
3.1636332409003514e-05
3.393511272824235e-05
3.3419640411324434e-05
3.239931067526722e-05
3.141071483520166e-05
3.344342563664182e-05
3.3011208226386254e-05
3.202784148579416e-05
3.1154682389915245e-05
3.293571314469133e-05
3.2384909092688003e-05
3.1550418046980375e-05
3.086011432107026e-05
3.2504995511386595e-05
3.183060518548371e-05
3.087345749916243e-05
3.039407761373664e-05
3.213530497262522e-05
3.1247263584680105e-05
3.0345139242822264e-05
2.9809351270968353e-05
3.193482212504027e-05
3.0765527824023625e-05
2.9770184139873022e-05
2.924419637298112e-05
3.243650738501105e-05
3.0452373781341693e-05
2.921515600226809e-05
2.869593932772475e-05
2.6179611097291013e-05
3.866704752527816e-05
3.095837203173808e-05
2.8860072365220087e-05
2.818071138523971e-05
1.525850955259489e-05
2.5999616236384905e-05
3.7686698013724286e-05
2.9611058624432255e-05
2.7900963171085746e-05
1.2856957423609237e-05
1.4742518509721823e-05
2.5929642822799522e-05
3.708412725740581e-05
2.8645557078341963e-05
1.234390339031522e-05
1.225106977369314e-05
1.4542795332898587e-05
2.6699810148228972e-05
3.669309692671323e-05
1.2481590655454837e-05
1.154615949993303e-05
1.197462200720123e-05
1.454624432647904e-05
1.2889140769738244e-05
1.1450278211319947e-05
1.1067143197805792e-05
1.1932292836332687e-05
1.3446772317512721e-05
1.1682145759878196e-05
1.0821125779833128e-05
1.0891181786118744e-05
1.3974719679140387e-05
1.2039033257268742e-05
1.0920106545406031e-05
1.0549419713890076e-05
1.4561921870660743e-05
1.2428111624583788e-05
1.1126257482066321e-05
1.0542549817208418e-05
1.5225029041432124e-05
1.2865074406331761e-05
1.1404435090145593e-05
1.0719451580352466e-05
1.5773060331016573e-05
1.3319178632178738e-05
1.1746447100981139e-05
1.0965824666266016e-05
1.6419148216408117e-05
1.3778288232264486e-05
1.211142082875554e-05
1.1239239280720028e-05
1.705323127015551e-05
1.4250361961187159e-05
1.2455499975686529e-05
1.1528043191014674e-05
1.7770339492389683e-05
1.4706338046527158e-05
1.2799964167024954e-05
1.1831828178033204e-05
1.8476447630445274e-05
1.5238733474465794e-05
1.3168952975484888e-05
1.2133941814864724e-05
1.9168133260066295e-05
1.5711296332296042e-05
1.3613792127056262e-05
1.2464998934859035e-05
1.982483187174016e-05
1.6242901300972432e-05
1.393879945279085e-05
1.2801144117302204e-05
2.041772177929101e-05
1.670080678063054e-05
1.423834063685441e-05
1.3067942682940684e-05
2.0972605440289952e-05
1.712355538463592e-05
1.4550362474729907e-05
1.3302337464354674e-05
2.1441126930470478e-05
1.7507795596111886e-05
1.4832030342689691e-05
1.3558267163595694e-05
2.1800714172836142e-05
1.7903632615315538e-05
1.5062030538613638e-05
1.3748657874384078e-05
2.21453588502515e-05
1.801865306454564e-05
1.5249696290154427e-05
1.3929212755520409e-05
2.2331037227051418e-05
1.8373186349256645e-05
1.538511101636505e-05
1.4060717268419476e-05
2.2516378849679868e-05
1.857507290268223e-05
1.5612242910351094e-05
1.4189608601840306e-05
2.2719327577206802e-05
1.8606908354842446e-05
1.578208702440422e-05
1.4304585760958427e-05
2.27733938515201e-05
1.881676308471243e-05
1.5882215535304426e-05
1.4435099348999611e-05
2.3011904721068177e-05
1.889568195310856e-05
1.606388192581761e-05
1.4587121798189259e-05
2.2972895312854734e-05
1.905144319671777e-05
1.616730409693935e-05
1.474533522216399e-05
1.9105584319376502e-05
1.6325501466665803e-05
1.4876851629794608e-05
1.6439505071709854e-05
1.5008464705469574e-05
1.6498171019060933e-05
1.5123055441939543e-05
1.653577941477281e-05
1.5224285751415718e-05
1.5282465673223554e-05
3.677989506446266e-05
3.626732740476706e-05
3.7157430197303355e-05
3.667165201534576e-05
3.75263876315408e-05
3.529123906969376e-05
3.7320722474827124e-05
3.816016532039406e-05
3.413796293837491e-05
3.59809264380375e-05
3.811895109137608e-05
3.891024126028142e-05
3.479422947680339e-05
3.67897667088294e-05
3.89588241973097e-05
3.886244446552997e-05
3.546963814828662e-05
3.7558827387627875e-05
3.914211739912338e-05
3.796465646272734e-05
3.608326094921819e-05
3.7904849765442056e-05
3.847539480651019e-05
3.748123937762113e-05
3.6591304740291374e-05
3.778103529007064e-05
3.827969746002172e-05
3.7532400477397845e-05
3.661936481540784e-05
3.7687171428262834e-05
3.848827565972857e-05
3.717893463611006e-05
3.67119589980168e-05
3.778189425217199e-05
3.815199039481604e-05
3.6857503021195135e-05
3.676272340527716e-05
3.777390497039017e-05
3.796859367543363e-05
3.6919656017743475e-05
3.677249480784389e-05
3.755757443741866e-05
3.834251814581661e-05
3.72706058875458e-05
3.6484677978103005e-05
3.797021463076482e-05
3.9097821015950025e-05
3.721569059935503e-05
3.679983163386696e-05
3.892846768994072e-05
3.9756789607349113e-05
3.651943326843107e-05
3.7978530827589195e-05
4.003979187272567e-05
3.989018705010265e-05
3.511997403775268e-05
3.911121094696619e-05
4.0486645743186304e-05
3.873419465775407e-05
3.3409407823377714e-05
3.935236353919087e-05
3.957333790842731e-05
3.66783424189767e-05
3.233476128383549e-05
3.865403613884429e-05
