0,1,2,3
0.000374173087651992,0.000374173087651992,0.0,0.0
0.00036716261990112054,0.000374173087651992,0.0,0.0
0.00038853438076456235,0.00038853438076456235,0.0,0.0
0.0003561087332766518,0.00038853438076456235,0.0,0.0
0.0003102410299266964,0.00038853438076456235,0.0,0.0
0.00027973009725220673,0.00038853438076456235,0.0,0.0
0.0002532218928885966,0.00038853438076456235,0.0,0.0
0.00022496095817361048,0.00038853438076456235,0.0,0.0
0.00019934233965656563,0.00038853438076456235,0.0,0.0
0.00017671550229780887,0.00038853438076456235,0.0,0.0
0.00015684310951850406,0.00038853438076456235,0.0,0.0
0.00014032336796836493,0.00038853438076456235,0.0,0.0
0.0001264531248270301,0.00038853438076456235,0.0,0.0
0.00011447163422766208,0.00038853438076456235,0.0,0.0
0.00010342532064179181,0.00038853438076456235,0.0,0.0
9.350391574495953e-05,0.00038853438076456235,0.0,0.0
8.482891936370436e-05,0.00038853438076456235,0.0,0.0
7.70640144169273e-05,0.00038853438076456235,0.0,0.0
7.008041347554744e-05,0.00038853438076456235,0.0,0.0
6.399956673382414e-05,0.00038853438076456235,0.0,0.0
5.865492659567746e-05,0.00038853438076456235,0.0,0.0
5.392064926103825e-05,0.00038853438076456235,0.0,0.0
4.963504796253207e-05,0.00038853438076456235,0.0,0.0
4.567235494519532e-05,0.00038853438076456235,0.0,0.0
4.2066718951628103e-05,0.00038853438076456235,0.0,0.0
3.882262007515274e-05,0.00038853438076456235,0.0,0.0
3.5994635948402704e-05,0.00038853438076456235,0.0,0.0
3.3555346572931425e-05,0.00038853438076456235,0.0,0.0
3.133494627624022e-05,0.00038853438076456235,0.0,0.0
2.9343055508640504e-05,0.00038853438076456235,0.0,0.0
2.7537004649239812e-05,0.00038853438076456235,0.0,0.0
2.583801003026384e-05,0.00038853438076456235,0.0,0.0
2.427538459703407e-05,0.00038853438076456235,0.0,0.0
2.2864953646998917e-05,0.00038853438076456235,0.0,0.0
2.1597528807068992e-05,0.00038853438076456235,0.0,0.0
2.0497878996709987e-05,0.00038853438076456235,0.0,0.0
1.95809012477585e-05,0.00038853438076456235,0.0,0.0
1.8753008875477994e-05,0.00038853438076456235,0.0,0.0
1.807094690785721e-05,0.00038853438076456235,0.0,0.0
1.755409187625684e-05,0.00038853438076456235,0.0,0.0
1.718681892711154e-05,0.00038853438076456235,0.0,0.0
1.6863018298926493e-05,0.00038853438076456235,0.0,0.0
1.6634230788291947e-05,0.00038853438076456235,0.0,0.0
1.6392481763738188e-05,0.00038853438076456235,0.0,0.0
1.6199460114811257e-05,0.00038853438076456235,0.0,0.0
1.6080615420312647e-05,0.00038853438076456235,0.0,0.0
1.6013737862356536e-05,0.00038853438076456235,0.0,0.0
1.5815530549783313e-05,0.00038853438076456235,0.0,0.0
1.559976207435149e-05,0.00038853438076456235,0.0,0.0
1.538960835922305e-05,0.00038853438076456235,0.0,0.0
1.5114521373105357e-05,0.00038853438076456235,0.0,0.0
1.4793257935073876e-05,0.00038853438076456235,0.0,0.0
1.4343454085635993e-05,0.00038853438076456235,0.0,0.0
1.3791491275032501e-05,0.00038853438076456235,0.0,0.0
1.318357013539248e-05,0.00038853438076456235,0.0,0.0
1.251038275509127e-05,0.00038853438076456235,0.0,0.0
1.1803263387835998e-05,0.00038853438076456235,0.0,0.0
1.110308719625002e-05,0.00038853438076456235,0.0,0.0
1.038880884815759e-05,0.00038853438076456235,0.0,0.0
9.626378242370058e-06,0.00038853438076456235,0.0,0.0
8.877320991704266e-06,0.00038853438076456235,0.0,0.0
8.184540595160188e-06,0.00038853438076456235,0.0,0.0
7.542201175452851e-06,0.00038853438076456235,0.0,0.0
6.9209286533102256e-06,0.00038853438076456235,0.0,0.0
6.377596041510691e-06,0.00038853438076456235,0.0,0.0
