0,1,2,3
8.749050776683422e-07,0.5533177602342648,0.0,0.0
8.319008080625731e-07,0.5533184298228357,0.0,0.0
7.902033844197987e-07,0.5533191781957157,0.0,0.0
7.482673705851793e-07,0.5533199776661956,0.0,0.0
7.053391485133505e-07,0.5533209894782646,0.0,0.0
6.615340209189226e-07,0.5533220471798235,0.0,0.0
6.181072795107406e-07,0.5533231133381552,0.0,0.0
5.761404475008872e-07,0.5533242185929845,0.0,0.0
5.373686701037823e-07,0.5533254000456013,0.0,0.0
5.004059894552617e-07,0.553326593744783,0.0,0.0
4.6627114591725947e-07,0.5533278480944799,0.0,0.0
4.356641334993462e-07,0.5533290476098005,0.0,0.0
4.0904447808097763e-07,0.5533302760632228,0.0,0.0
3.85391812332514e-07,0.5533314795953351,0.0,0.0
3.655897812677147e-07,0.5533326692804607,0.0,0.0
3.4797082179925195e-07,0.5533338427932804,0.0,0.0
3.3273010354776545e-07,0.5533350213112844,0.0,0.0
3.186734304748311e-07,0.553336146408336,0.0,0.0
3.0718135338678067e-07,0.5533372653291037,0.0,0.0
2.9627623869484814e-07,0.553338353630853,0.0,0.0
2.8598064874826683e-07,0.5533394446908401,0.0,0.0
2.7526989889862403e-07,0.553340478336366,0.0,0.0
2.6527720002655005e-07,0.5533415086678776,0.0,0.0
2.549260379990912e-07,0.553342448432153,0.0,0.0
2.4497398008408394e-07,0.5533433834433852,0.0,0.0
2.3456388826659417e-07,0.5533442461841012,0.0,0.0
2.244655337672765e-07,0.5533450880533668,0.0,0.0
2.1370054534076748e-07,0.5533458643013213,0.0,0.0
2.0343672227037868e-07,0.5533466105769563,0.0,0.0
1.9310157551566233e-07,0.5533473007597582,0.0,0.0
1.8363624720813864e-07,0.5533479926826997,0.0,0.0
1.7415787743147686e-07,0.5533486191685506,0.0,0.0
1.6523857814051003e-07,0.5533492288642425,0.0,0.0
1.5589147487783318e-07,0.5533497491846413,0.0,0.0
1.4766168092229245e-07,0.5533502420022415,0.0,0.0
1.3997382505515567e-07,0.5533506575773625,0.0,0.0
1.3320795594875174e-07,0.5533510415982756,0.0,0.0
1.2681453779049392e-07,0.553351342954302,0.0,0.0
0.00026854755005282,0.2622265623020654,0.0,0.0
0.0011638268376956288,0.3827161417149145,0.0,0.0
0.00041009043686952097,0.08076529297965922,0.0,0.0
0.0007633317173587253,0.3543231282644999,0.0,0.0
0.00048408786409977455,0.4504737968713813,0.0,0.0
0.0003220599738275929,0.49379531419517075,0.0,0.0
0.00022714647429726453,0.5188048175705804,0.0,0.0
0.00016766760086779793,0.5328436873461027,0.0,0.0
0.00012767687947269477,0.5407962179714179,0.0,0.0
0.00010042013875038292,0.5453607615571057,0.0,0.0
8.138749276362236e-05,0.5479949015740848,0.0,0.0
6.783054286581557e-05,0.5495667309650036,0.0,0.0
5.78150403362524e-05,0.5505143738726036,0.0,0.0
5.013298765246007e-05,0.5511277831454631,0.0,0.0
4.381523208252987e-05,0.5515392887581406,0.0,0.0
3.8591552130178204e-05,0.5518076524932192,0.0,0.0
3.3980959657271546e-05,0.5519884800518037,0.0,0.0
2.984852677020224e-05,0.5521115104636972,0.0,0.0
2.615249528601131e-05,0.5521961665708688,0.0,0.0
2.2966491828906252e-05,0.5522644600525075,0.0,0.0
2.0187514873068898e-05,0.5523138068519687,0.0,0.0
1.7771840868670984e-05,0.5523530409227042,0.0,0.0
1.5692358153108802e-05,0.5523860978320659,0.0,0.0
1.3963081891449217e-05,0.5524250923943718,0.0,0.0
1.2459908144427626e-05,0.5524590983109791,0.0,0.0
1.1225347275662493e-05,0.5525010479074456,0.0,0.0
1.0176038444752548e-05,0.5525438283101737,0.0,0.0
9.27987398348248e-06,0.5525880029168739,0.0,0.0
8.48154710012198e-06,0.5526342750432586,0.0,0.0
7.823692121882075e-06,0.5526842931313338,0.0,0.0
7.251239250377214e-06,0.5527308880245909,0.0,0.0
6.736857654105263e-06,0.5527770276027769,0.0,0.0
6.269628415223501e-06,0.5528254455603648,0.0,0.0
5.830208642385519e-06,0.5528716765406481,0.0,0.0
5.405554317485223e-06,0.5529173756873792,0.0,0.0
5.032014849429496e-06,0.5529592635540049,0.0,0.0
4.708993333990157e-06,0.5529994083006535,0.0,0.0
4.419249083643098e-06,0.553037795148156,0.0,0.0
4.168732539627056e-06,0.5530730902362322,0.0,0.0
3.9753496865993265e-06,0.5531057629985019,0.0,0.0
3.826265139757471e-06,0.5531374173934216,0.0,0.0
3.742838066439437e-06,0.5531661586173943,0.0,0.0
3.715887968759555e-06,0.5531929292849667,0.0,0.0
3.7241616282238157e-06,0.5532168588638808,0.0,0.0
3.7446473091797223e-06,0.5532394493654422,0.0,0.0
3.7802557838862474e-06,0.5532612079431307,0.0,0.0
3.844295622777743e-06,0.5532803732118086,0.0,0.0
3.924473263243942e-06,0.5532977089928853,0.0,0.0
4.010756956057345e-06,0.553312269144845,0.0,0.0
4.111565419418573e-06,0.5533267054267306,0.0,0.0
4.225609803165161e-06,0.5533397004046108,0.0,0.0
4.33264313018471e-06,0.5533519581451642,0.0,0.0
4.445198874449012e-06,0.5533630934429654,0.0,0.0
4.557488790707114e-06,0.5533733220135806,0.0,0.0
4.648231840652048e-06,0.5533814814450361,0.0,0.0
4.712571751178437e-06,0.5533901117813598,0.0,0.0
4.743150019558675e-06,0.5533984302745721,0.0,0.0
4.735562733563229e-06,0.5534054552375338,0.0,0.0
4.687421621162003e-06,0.553411714981292,0.0,0.0
4.603914009334647e-06,0.5534186157695415,0.0,0.0
4.464405044773636e-06,0.5534258789416691,0.0,0.0
4.289959097880936e-06,0.55343137004004,0.0,0.0
4.12186091931874e-06,0.553436936127609,0.0,0.0
3.93521168661473e-06,0.5534418724254277,0.0,0.0
3.725871748711297e-06,0.5534472390374705,0.0,0.0
3.503686611491088e-06,0.5534503150649188,0.0,0.0
3.2839479225443898e-06,0.553452851743977,0.0,0.0
3.0733590419800926e-06,0.5534542251066752,0.0,0.0
2.8799795012118654e-06,0.5534570442337103,0.0,0.0
2.6829354073110953e-06,0.5534579085084659,0.0,0.0
2.4914683944820364e-06,0.5534568086983609,0.0,0.0
2.305920890911973e-06,0.5534557785917532,0.0,0.0
2.134208262998056e-06,0.5534543677951359,0.0,0.0
1.972566086900293e-06,0.5534521621108668,0.0,0.0
1.8199881686041187e-06,0.5534496336625876,0.0,0.0
1.6817609913951498e-06,0.5534459973169472,0.0,0.0
1.5563794499995867e-06,0.5534430497405007,0.0,0.0
1.4487390618761644e-06,0.5534384327205353,0.0,0.0
1.3539801704413473e-06,0.5534341362778203,0.0,0.0
1.2774150113939635e-06,0.5534292957606228,0.0,0.0
1.2049677569960284e-06,0.5534242169377968,0.0,0.0
1.1451551510102539e-06,0.5534196956388232,0.0,0.0
1.0911896497308917e-06,0.553414852090321,0.0,0.0
1.0437326775379404e-06,0.5534098341732312,0.0,0.0
1.0020088626273535e-06,0.5534051128695149,0.0,0.0
9.640616074498446e-07,0.5534003256675017,0.0,0.0
9.270029638494728e-07,0.5533960146766388,0.0,0.0
8.9048924300227e-07,0.5533919654931241,0.0,0.0
8.497870876761419e-07,0.5533881720478281,0.0,0.0
8.075807848170446e-07,0.5533844761072468,0.0,0.0
7.640001744607877e-07,0.5533810704071442,0.0,0.0
7.204038453635168e-07,0.5533780051189618,0.0,0.0
6.770484073575597e-07,0.5533752260955569,0.0,0.0
6.332033887988793e-07,0.5533726923060679,0.0,0.0
5.901398049889917e-07,0.5533704766339719,0.0,0.0
5.464579424566415e-07,0.5533683962884712,0.0,0.0
5.034639212500623e-07,0.5533665199182405,0.0,0.0
4.6043397299168305e-07,0.5533647804119223,0.0,0.0
4.201685279668085e-07,0.5533633012290569,0.0,0.0
3.839781530115421e-07,0.5533620096944791,0.0,0.0
3.5261273597551975e-07,0.5533608026358758,0.0,0.0
3.2546307698598107e-07,0.5533597302304002,0.0,0.0
3.029092795040203e-07,0.5533587898994692,0.0,0.0
2.8467789709539743e-07,0.5533580540347811,0.0,0.0
2.701261202703955e-07,0.5533573825667558,0.0,0.0
2.582686981852906e-07,0.5533567679229519,0.0,0.0
2.48877385937428e-07,0.5533562329868863,0.0,0.0
2.409908466804095e-07,0.5533557478901736,0.0,0.0
2.3378107608503513e-07,0.5533553630310968,0.0,0.0
2.2728497968248424e-07,0.5533550025436655,0.0,0.0
2.21176184845284e-07,0.5533546936615624,0.0,0.0
2.151323095982326e-07,0.5533544036851201,0.0,0.0
2.0883412969930428e-07,0.5533541803027533,0.0,0.0
2.021303507826582e-07,0.5533539497912563,0.0,0.0
1.9514481091372095e-07,0.5533537580315647,0.0,0.0
1.8738646280750882e-07,0.5533535705322826,0.0,0.0
1.794819561773999e-07,0.553353398894814,0.0,0.0
1.708514423178356e-07,0.5533532184061165,0.0,0.0
1.6189239528803184e-07,0.5533530504818418,0.0,0.0
1.524006612597176e-07,0.5533528665690011,0.0,0.0
1.426621107183153e-07,0.5533527063096748,0.0,0.0
1.3270817056858498e-07,0.5533525191145924,0.0,0.0
1.2288459841243665e-07,0.5533523389108652,0.0,0.0
1.1302125747911336e-07,0.5533521306679682,0.0,0.0
