0,1,2,3
0.0006460861331665172,0.6056681755139877,0.0,0.0
0.0003091560662858361,0.5683490282720746,0.0,0.0
0.00019434580028533226,0.5574026430356414,0.0,0.0
0.0001454011629926608,0.5516420662436546,0.0,0.0
0.0001135407065083913,0.5484959433773797,0.0,0.0
9.278996253317293e-05,0.5468828075786856,0.0,0.0
7.806057298731464e-05,0.5461666385031771,0.0,0.0
6.701200720693782e-05,0.5459960800566372,0.0,0.0
5.828718986419722e-05,0.5461210105611406,0.0,0.0
5.123142036112561e-05,0.5464005964517151,0.0,0.0
4.551734336118259e-05,0.5467476889102906,0.0,0.0
4.076220344641111e-05,0.5471570898801656,0.0,0.0
3.671127333444635e-05,0.5475627780276984,0.0,0.0
3.314473006331606e-05,0.5479704267751758,0.0,0.0
2.9987016013426322e-05,0.5483617041362893,0.0,0.0
2.714003565730442e-05,0.5487238166951505,0.0,0.0
2.4667876408272275e-05,0.5490638398595755,0.0,0.0
2.2507203714726457e-05,0.5493788873060061,0.0,0.0
2.0501170312863726e-05,0.5496641166421639,0.0,0.0
1.866159283737036e-05,0.5499373732934723,0.0,0.0
1.699378223798527e-05,0.5501865208321547,0.0,0.0
1.547415450895608e-05,0.5504212002083788,0.0,0.0
1.4095884696513791e-05,0.5506358384635968,0.0,0.0
1.2976334611691429e-05,0.5508365225560772,0.0,0.0
1.19988456224025e-05,0.5510243042663542,0.0,0.0
1.1117627200472486e-05,0.5512011284389451,0.0,0.0
1.0295597746990155e-05,0.5513660570493755,0.0,0.0
9.608898078657668e-06,0.5515244551895693,0.0,0.0
9.025194378366099e-06,0.5516663938989582,0.0,0.0
8.482248758484895e-06,0.5518044923497964,0.0,0.0
7.951117360985217e-06,0.5519353916285894,0.0,0.0
7.495149852144582e-06,0.5520518758764614,0.0,0.0
7.104197236303183e-06,0.5521620414569253,0.0,0.0
6.737373961453433e-06,0.5522669956174491,0.0,0.0
6.426167353599232e-06,0.5523636313554137,0.0,0.0
6.151010417576505e-06,0.5524521717203863,0.0,0.0
5.930570155688803e-06,0.5525351461352228,0.0,0.0
5.73890853354056e-06,0.552612238558287,0.0,0.0
5.563715890047878e-06,0.5526855243503205,0.0,0.0
5.446481562822732e-06,0.5527521539072017,0.0,0.0
5.357755984119282e-06,0.5528154023365373,0.0,0.0
5.292632956051231e-06,0.5528745810498397,0.0,0.0
5.224437865765351e-06,0.5529289278241756,0.0,0.0
5.1647884666122985e-06,0.5529797768046005,0.0,0.0
5.106916838526348e-06,0.5530268759434859,0.0,0.0
5.06073678021995e-06,0.5530715144264724,0.0,0.0
5.0161474075995645e-06,0.5531116686421469,0.0,0.0
4.959209910717555e-06,0.5531496132130815,0.0,0.0
4.867077192506618e-06,0.5531852516178657,0.0,0.0
4.735843997110445e-06,0.5532182938157145,0.0,0.0
4.5619975358291425e-06,0.5532490033895885,0.0,0.0
4.369137745832854e-06,0.5532756697941723,0.0,0.0
4.161286981151821e-06,0.5533009388361838,0.0,0.0
3.933568281987305e-06,0.5533262185738042,0.0,0.0
3.69446926774182e-06,0.5533479894746112,0.0,0.0
3.461166296069692e-06,0.5533689142388585,0.0,0.0
3.2275683448950963e-06,0.5533873818086863,0.0,0.0
3.009329795413336e-06,0.5534040722513865,0.0,0.0
2.8047107686730525e-06,0.5534189830443741,0.0,0.0
2.5934724818726377e-06,0.5534316550274341,0.0,0.0
2.3887002164959654e-06,0.5534432054046563,0.0,0.0
2.212851229274449e-06,0.5534520699660319,0.0,0.0
2.064859268726615e-06,0.5534601582414662,0.0,0.0
1.9364336398776574e-06,0.5534676069732731,0.0,0.0
1.8212776420457176e-06,0.553473241677199,0.0,0.0
1.7091415253366228e-06,0.5534776379259649,0.0,0.0
1.6032809145054108e-06,0.5534812228017874,0.0,0.0
1.5134425681954702e-06,0.553484039661458,0.0,0.0
1.4389648866405693e-06,0.5534858982773456,0.0,0.0
1.3770933924675555e-06,0.5534872988438775,0.0,0.0
1.322459323388e-06,0.5534881961123981,0.0,0.0
1.2747565999155866e-06,0.5534884867656513,0.0,0.0
1.2294643164615842e-06,0.5534885660769775,0.0,0.0
1.1885389024022625e-06,0.5534882461031427,0.0,0.0
