0,1,2
1.1787311108515338e-10,1.0381165372276318e-10,-4.564727684507183e-11
-4.951734338911395e-11,2.4393610157912418e-12,1.1433865097554388e-12
-6.584952295226965e-10,1.9722355004561215e-10,-3.5876183099485675e-11
1.5650872099186102e-10,1.2496510461191593e-10,-3.219796092604498e-11
4.0009080013546267e-10,-4.3409109088410655e-10,9.153918989968533e-10
-5.342654621444908e-10,4.8064109666201637e-11,-6.094073891240219e-11
-4.400214117567353e-11,1.1082764087922116e-11,7.44174180903469e-12
1.6609234151262992e-11,-4.326694192958246e-11,-1.412668757685689e-10
-1.3121101104239306e-10,1.997482408484542e-11,4.985987144851837e-12
-7.260541974547926e-10,2.685443981936231e-10,-7.288679593039771e-12
7.176424229926037e-10,2.3089058795231712e-10,-2.747711750859676e-11
-6.951051146385999e-10,2.303030509149377e-10,-3.260268102186346e-14
3.840315609848773e-11,6.984122358920544e-14,2.1056791387272996e-12
4.861357934717632e-11,-6.222806130853067e-11,-1.5398536243119336e-10
1.8988768172901673e-11,-4.790324398365875e-12,-1.8365535125815084e-10
-4.790030068429002e-11,9.636266565215236e-12,1.9272971684911735e-12
-2.6817657262875483e-10,9.237175001749379e-11,-5.5491929331357156e-11
1.9078803348264355e-11,1.2500343755263211e-11,4.5469210890571384e-12
-3.3763028058999733e-10,9.950753062093177e-11,-1.8901479184659562e-11
9.752460745485212e-12,-2.3987101010002345e-11,-9.672943004197331e-11
6.110476155545883e-11,-6.819843034615994e-11,-1.5085328966240288e-10
4.657501471495511e-09,8.153098182392154e-10,4.657637170900382e-09
2.912473680010551e-10,1.2321377172808905e-10,-2.5373902202452134e-11
4.126891662056007e-12,-1.8919656967919622e-11,-1.1549999322094942e-10
-4.30489380394993e-11,1.6979428342042002e-12,3.9913499239069215e-12
1.1917058969963183e-11,-4.072331437267155e-11,-1.6120614566571606e-10
-1.1530181480610488e-11,1.311203457618485e-11,5.262343508863393e-12
2.0880594875304182e-10,1.0446994501327608e-10,-3.3830174808333275e-11
1.839727381925467e-13,-4.567610468976099e-11,-2.443932444052317e-10
-8.496374212679006e-12,-1.0373734274534795e-12,-1.3179842360056582e-10
-2.586842674341632e-11,-3.96484290321312e-12,-2.6821936251569228e-12
-3.771655287843299e-11,3.708063158870214e-12,-3.134842396157129e-12
1.1779002768864726e-10,-7.748407506856914e-11,-1.8850111980013992e-10
-2.2523924624387408e-11,7.771880176105947e-12,3.2728480747983273e-12
-8.890606462746586e-11,-4.737635323023024e-12,6.569897614550665e-13
-1.696862001571372e-11,-3.2279990446765035e-11,-1.3949689614992719e-10
-3.76369425222385e-11,5.7738660793181106e-11,-3.234926598536262e-11
2.042125988185287e-10,-2.2441242858758267e-10,1.3250288753012643e-10
-1.4832407376364882e-13,7.210777348490472e-12,6.743267735561205e-13
-2.0802193390966634e-09,4.4611057809042277e-10,2.2790409791904322e-10
7.447301359938046e-10,2.1759262679849448e-10,8.67899780999664e-12
1.1496196775685496e-10,1.0696166439327205e-11,-6.725527881743961e-11
-9.775238920731787e-11,4.841997651351441e-11,-2.352301308228468e-11
-1.3949873320326638e-11,9.216334661536787e-12,-1.465360834187046e-10
3.4489081286890894e-10,1.2855493711654374e-10,-3.028595232612146e-11
3.4925392106164977e-09,7.513021289451636e-10,5.721607974896557e-10
-4.576881204538352e-11,3.3999523709859853e-12,1.658714038693895e-12
4.162815231605113e-09,3.24022651303692e-10,2.3479026225322515e-09
4.075406482253736e-12,-1.2209093654660868e-11,-8.717112068489268e-11
8.278637208889479e-12,-4.573156603798067e-12,-1.4318071603965542e-10
-8.526047631046031e-10,1.665197901139547e-10,2.188794411018926e-11
-5.329440704450023e-11,9.798592761171882e-12,4.908109879544723e-12
-6.516510299754043e-11,1.2641520134470826e-11,6.539873770713341e-13
2.125403202943164e-10,9.769090150466824e-11,-3.248251304077295e-11
-3.8521167517594476e-12,-4.094859404943012e-12,-7.104220651935039e-11
-7.30555750178419e-11,-8.0624546167483e-12,2.440483877189824e-12
-1.2894017604917556e-11,-2.62842446768193e-11,-1.84719217598749e-10
7.342491148748139e-12,8.337259773959122e-12,-1.0011597145844096e-10
-3.3416709879789274e-10,1.23821934057236e-10,-4.7353529433125525e-11
-2.8655199143827388e-11,3.3722463742119035e-12,3.448193625141139e-13
-6.872091297624647e-11,-5.54143644647134e-12,2.777462107963293e-12
2.8353032657396725e-11,7.350215104766548e-12,2.907722917110589e-12
-1.9344398757330248e-11,4.181189440928072e-12,-1.6574711248700986e-12
1.6145578703615455e-11,-1.0689893902354066e-12,-1.5684524612315708e-10
9.49220433492778e-10,2.3192860388335788e-10,-4.339708664975949e-13
5.2496263474826746e-11,-1.329609404023737e-12,2.107627351648815e-12
-1.0871314243513318e-09,2.911404556759101e-10,4.123169376823806e-11
2.482855073884634e-10,8.058388908921393e-11,-7.489723175194663e-12
4.32298008634799e-11,-3.0753843105138836e-11,-1.9829664802063966e-10
-1.241482708876716e-11,-1.6849931752103407e-11,-1.417319037949824e-10
-2.3752204487378922e-11,-5.4450032375001764e-11,-1.537750525410143e-10
-2.009499424094189e-09,5.6732792430793295e-11,3.060920996684326e-10
-8.274017998741494e-10,2.670026870603019e-10,7.879690557610682e-11
-3.6420368495797174e-12,-3.160708983248775e-12,-3.947310121933701e-11
2.178148657418478e-11,-5.705385433738901e-12,-1.648129780329393e-10
2.5937344393772725e-12,4.48185196902853e-12,-7.519685818674046e-11
-2.3136929917291615e-09,-4.6856918712138903e-11,2.7539161669482102e-09
-4.717344181099609e-11,5.923494741804569e-11,-5.0056899694782956e-11
7.926599556242848e-11,-4.806206396869012e-11,-2.306920550080126e-10
-5.654589485270285e-11,5.304484292530001e-12,4.856344471034703e-12
4.615378550992083e-12,-9.764619983863768e-12,-6.966310011927015e-11
-2.610420507278751e-11,1.2743428427595233e-12,1.8188000750956903e-12
-1.0202427433230438e-13,7.474322624951577e-12,-7.579439905361963e-11
1.9980760219734158e-09,-7.463232738652662e-10,3.6991130439069444e-09
2.0057244031752984e-11,-4.125916494445097e-13,-1.3887845314831829e-10
-2.3433253570552614e-12,-7.296873029642802e-12,-5.720555348922704e-11
1.325171898624985e-13,-1.1062337108009757e-11,-7.050403004177362e-11
3.421385501280724e-09,8.271209133410325e-10,2.2872114865982779e-10
-5.174095819484305e-13,-1.1989901295344534e-11,-9.476139473249252e-11
-9.579752816542654e-12,1.538797774502438e-12,-1.239144957030041e-10
-2.913554130733269e-11,-1.207617326115802e-11,-2.1416602031305433e-10
5.85059986586349e-11,-1.37127961582441e-10,-5.88908849841008e-11
1.248881549526199e-11,-3.673877789494095e-12,-1.1353545331871172e-10
2.4283247536871477e-12,1.122810167337181e-11,-7.768456179600349e-11
-2.826693473661971e-11,-2.5964277762796797e-11,-1.452922608671898e-10
-5.0267549567655145e-12,1.3607227242408121e-11,-1.8913970075337652e-10
-1.0413595595484998e-10,-1.970523723721455e-10,-2.0282698759729736e-10
-4.117011676316462e-11,1.8901375140933607e-12,4.313813834530897e-12
2.204811899299951e-11,-1.6165534511670977e-11,-1.358205102314937e-10
9.145580732837067e-11,2.0180536463618187e-11,-4.326843083357666e-12
-6.250187925063465e-11,6.833730409775375e-11,-6.448622647469024e-11
3.1815005451814743e-12,-2.3987475322897638e-11,-1.0217485551779432e-10
-3.6342960916623727e-11,-1.0462228834250928e-11,-1.7972531735030327e-10
4.6178027884415646e-12,3.567338716349325e-12,-7.44798629333875e-11
2.3970168357450055e-12,-5.4301870965470386e-12,-5.0416015373254426e-11
8.26296178862583e-13,-3.1195762300649418e-12,-5.008196637499091e-11
-4.0019300417041243e-10,1.1015567630552448e-10,-3.879929130603306e-11
-5.7945583748122096e-11,-6.256585980585055e-11,-1.4905778275357976e-10
-6.791408598298953e-11,6.1879110649591e-11,-1.704802507535407e-11
4.144061837144227e-12,-1.457238428281161e-11,-1.0232027889546628e-10
-1.2378643597969967e-10,3.2585526743413056e-11,7.588655533671354e-12
-1.4546618563909647e-10,-2.0463375390424312e-10,-1.0563364849713389e-11
-1.2637072075393794e-11,-3.5499497892543456e-12,-1.1284898630768805e-10
1.470455974406165e-09,4.735650129191625e-10,3.086247241388242e-12
-8.650408833761516e-11,9.355632572989035e-11,-5.1724880033659e-11
-7.120793282988882e-11,-3.3706796662225605e-12,-1.9656348440470571e-13
-4.159520070134032e-11,1.0730279040019266e-12,8.281646847144982e-13
3.837534106854765e-11,2.6871091165806958e-12,3.3624032197777666e-12
-1.930051387517992e-10,-1.6503386340151524e-10,-6.033197784470126e-11
-3.376769390340028e-09,-3.825420389704433e-10,1.8298947691731605e-09
-3.125093831578309e-12,-2.6161503162216892e-11,-1.036893758037379e-10
3.618282967029071e-11,-1.910543440640164e-11,-1.4560907994851337e-10
-1.7747510985842624e-11,1.0787132053717115e-11,4.3632900037889195e-12
-5.176492853710985e-11,4.703177584249002e-12,1.6502311502914862e-12
9.810850808779929e-13,6.128230074130398e-12,-4.977258213764248e-11
3.0300409667916707e-12,3.9328553031352496e-12,1.1313763717822875e-12
9.673968780135323e-12,1.8788471077431086e-12,5.184850286614858e-13
-1.4289756765205549e-11,-1.0598833018614413e-11,-1.1775998936025631e-10
-1.0155345880978724e-11,-4.575543860570367e-11,-1.208272187160642e-10
-3.446994384747868e-12,-6.193435597081162e-13,-4.121527959417957e-11
-6.355360204788356e-13,-9.57814532629078e-12,-5.741033261150561e-11
-5.52068931208453e-11,4.537466247394654e-11,-1.095258476513151e-11
-1.1005687621658779e-11,-1.2427715217512173e-12,-1.3687756169904196e-10
-5.951073035482847e-11,-6.156463187736656e-12,1.4989816686495124e-12
3.5261699207854236e-12,7.406711917347682e-12,-5.893202218074856e-11
-1.045911632629146e-10,-2.8056029233915434e-10,1.941886170612261e-10
1.6946781849113481e-12,-8.587060479754857e-12,-6.046424809907127e-11
-4.110214633680429e-11,4.8532341104858615e-12,-3.63035041853247e-11
-3.426439745310582e-10,8.612193694424477e-11,-2.50402561788526e-11
-6.083960911032417e-12,-6.527014880021935e-12,-9.043954225876254e-11
-3.560530824622988e-11,-3.6932044648844136e-11,-1.311565228791955e-10
-9.736060889621808e-13,-7.2117310335232555e-12,-4.63400715901046e-11
-3.848995381868507e-14,-1.0113145838830123e-11,-5.203538501401161e-11
-5.91058882548155e-11,-1.2397017674599228e-10,-1.7526799607457637e-10
-3.903971074975282e-10,-3.7157509695246444e-10,5.112249340737305e-10
-6.381045554707117e-12,-1.7870175081933439e-12,-1.071496835363695e-10
-1.6859512870005656e-11,-1.220240774080618e-11,-1.305703487639667e-10
-1.0012925357558718e-11,-1.157285998927371e-12,-1.3319547531128248e-10
-3.581846765967162e-13,9.876368009012927e-12,-5.6097453795664355e-11
-6.037667403560541e-12,-5.459284461468378e-13,-5.852971216354923e-11
1.7645774397787255e-11,1.6769689623347952e-12,1.6140432826833452e-12
-3.7603081135247636e-11,9.771308039749237e-12,-7.746795858398954e-11
-1.0956874314107196e-10,8.7102631676379e-12,6.3562321784727545e-12
-6.91876920840206e-11,-4.476380994516868e-12,4.232971215949055e-12
-3.7086208395814103e-10,1.0621117835019746e-09,7.326536261868968e-08
-1.2738043930233896e-09,8.18148680448637e-09,1.279871107226417e-07
-5.0022452106328454e-09,6.853707935862651e-09,6.264196010547544e-08
-7.33730649536816e-10,-2.3077541565667463e-09,7.386222723887256e-08
1.293290221696232e-09,1.8039930898799292e-09,6.741478585479995e-08
1.3189879344615573e-09,-1.7659180453219671e-09,9.023858180005553e-08
-1.5361293468885925e-09,-1.1394436182033233e-09,9.201438052037065e-08
-3.590629903656119e-09,1.6704574685905404e-09,7.742433252152867e-08
3.616762246499454e-10,5.660226947911687e-10,8.329654195228133e-08
2.5629524841346706e-09,2.053512642631206e-08,7.788621445935128e-08
-4.091834805030342e-09,-1.1968246578818638e-10,7.06590410740282e-08
-1.080730448659614e-09,5.116327713057799e-09,8.328799488222184e-08
-3.5349742305424504e-11,2.63718765550211e-09,7.464114711839046e-08
-5.252724711417777e-09,2.2762866134693846e-08,7.226327146910226e-08
-3.948210611238597e-11,1.1151822709989044e-09,7.131093223332207e-08
-4.1508502714627693e-10,-5.923050564351968e-11,7.463453874821886e-08
7.710542950957693e-09,2.6209996502242613e-09,6.876714841141783e-08
-5.055068836932759e-10,-5.334003494505363e-10,6.106049342767165e-08
-2.202070440209306e-09,2.532416038386992e-09,3.8857617288274935e-08
3.596145635038847e-09,2.4299851671430356e-09,8.016907640142909e-08
1.589376779943882e-10,7.095676999656904e-11,8.969336093290854e-09
-5.259887591766426e-10,-6.429453913181494e-10,2.3341896093048523e-08
6.88899207508651e-10,1.3280423864998318e-09,5.1592430149419166e-09
-5.609156857350395e-09,3.6355891751519274e-09,4.96542522896863e-08
-5.370032422352615e-10,-5.601686010493817e-10,7.730956543948959e-08
1.6007287224037185e-08,2.5923680329297752e-09,-2.598323561292685e-09
-4.02981005855537e-09,2.3239380876076838e-09,6.512206052882079e-08
-1.0754816002985472e-10,1.0421983057546486e-09,8.883268128790052e-08
2.9277777741798563e-09,1.8649090703257405e-09,2.1799599457071113e-08
7.0925619627879546e-09,6.56388768076615e-09,-2.2097178086773747e-08
5.358435874206278e-09,-1.914181102439015e-09,4.607336001990578e-08
-8.37698183100309e-10,-5.461283367330336e-10,8.534373634013308e-09
6.556948340194505e-09,5.255102006554628e-10,1.2799859262745457e-09
-1.906020448641867e-09,4.352950740655272e-10,6.72232795501424e-08
1.4839086344804333e-09,1.9346795149207813e-10,7.06986182984559e-08
-2.213449814617798e-09,2.5659212769173473e-09,7.485441487920586e-08
2.3449150446000155e-09,-6.958538784918369e-10,7.083819813892524e-08
6.683018901395293e-10,6.839636789792709e-09,6.629406873736544e-08
3.8655666158443114e-10,-1.554560934727041e-10,-2.337705494797783e-10
-1.1062464083450446e-10,-7.225686026352876e-10,1.6956527136005184e-09
-8.82006408957496e-10,-7.803801152797404e-10,1.3334010260538654e-09
-1.9379229097958433e-09,-8.510212955219906e-10,5.012638118213559e-10
7.402430144114236e-09,-8.614036276412608e-10,7.174435108292508e-08
-5.333009800662518e-10,3.381832843886599e-11,3.2338143149791365e-10
3.035338485454734e-09,-2.259163689239177e-09,8.582173210919968e-08
9.97370379462209e-10,3.1375492197216414e-10,7.103361851086966e-09
1.2893115460889245e-09,-5.895209000140713e-10,1.2868313073261174e-09
5.392480748382229e-09,-2.0704397465373546e-09,8.410075920798315e-08
-1.077026753866433e-09,-8.123599727220651e-10,4.172395792087896e-09
5.215082112205136e-10,-5.758054757867387e-10,1.4939390225629547e-09
-1.9689323539574584e-09,-5.307132549677759e-10,1.5628726682587336e-08
-5.486095669522517e-09,1.2994626769403875e-09,-1.9773128388520575e-10
-1.8362668168008172e-09,1.3034145853626304e-09,1.1915024251926679e-10
-3.1490744292344798e-09,7.992582973874526e-09,6.88291160496963e-08
-3.711979105963011e-11,-4.0910926951658256e-11,-1.9667737920271062e-10
-5.632271598708715e-10,-1.3018128368590533e-10,-1.786404012085767e-10
-9.6592891857896e-09,-3.1597760749153533e-10,5.9704144184145885e-09
1.064177195241957e-09,9.877985878592226e-10,1.7166170905505403e-08
1.0494658110921205e-08,-3.578307362721737e-10,2.2332624116896487e-08
-6.3716699029315005e-09,-5.19038952380619e-09,1.0336223577397051e-07
7.297039988221225e-10,-2.2607863454387328e-10,2.8285110756864703e-09
-7.070979625176151e-10,2.8496041906227243e-09,9.167732970779089e-08
-2.1198643418837108e-10,-1.99775333548195e-10,-9.567454167183748e-12
-3.4714552890988192e-09,-2.3777214774223095e-09,6.342861494059014e-08
-6.083132928809711e-10,-3.569458644040511e-10,4.711480106888122e-10
-6.531731017718849e-10,-4.459261411226134e-10,1.1396155193802072e-09
-1.7982819977369374e-09,-2.6812825370868823e-09,9.189388762058412e-08
