0,1,2
-6.791774498867931e-09,8.582605801575724e-10,4.1615075489454973e-10
-7.476589251641909e-09,6.315533685537235e-11,1.6514988902632297e-09
-8.011885870801471e-10,-1.2641138600451588e-09,1.2025077477187677e-09
-4.678163907552655e-09,3.32651852005406e-09,4.669580874706321e-10
-6.465576321843995e-09,2.469639420699214e-09,5.737897580136738e-10
-1.0353013751986867e-08,9.147566692707834e-10,1.7388974664014076e-09
-3.674803166233803e-09,-7.925943451322258e-10,-3.2512103725482887e-10
4.716189251938276e-10,-5.269441653437097e-10,-2.685003583082804e-10
-1.0573038267626189e-10,-9.63785136470452e-10,-4.6253207880132396e-10
-6.495153984878209e-09,3.810133832350863e-09,1.3415641392959784e-09
-9.897507013227548e-09,2.607168446232923e-09,2.511485389624163e-09
-3.854980615088614e-09,1.4518372303881237e-10,-1.2691300096589547e-09
3.50275513734399e-10,-3.5059123226796905e-10,-2.2062894183746337e-10
1.835528276739341e-11,-1.0006674918888601e-09,-1.114855428621313e-09
1.202802046937035e-10,-8.527880865511604e-10,-4.6441130417845463e-10
-1.0677210846223868e-08,4.110320136691725e-09,2.3134357673633095e-09
-4.0531590164694565e-09,5.704945591383663e-10,-1.42771825896751e-09
1.6718919693602897e-10,-2.0118846887163283e-10,-2.7395339499814634e-10
-2.8107454756851287e-10,-8.231042340785464e-10,-1.8154302880016316e-09
1.1191112550764098e-10,-8.660413570052051e-10,-7.572078155918406e-10
4.966021816123256e-11,-6.344110816203236e-10,-3.6231011081016524e-10
1.1058171523946996e-10,-1.276896368777127e-10,-3.7823484413505515e-10
2.4487511839799777e-10,-7.598946205156504e-10,-1.189300995547444e-09
3.0718658962451616e-11,-7.705038663161231e-10,-6.002428647926553e-10
4.707012529383174e-11,-5.049955691073078e-10,-5.292935201322269e-10
1.537244395345061e-10,-1.0695142877636727e-10,-4.5480012536537763e-10
5.395947060625401e-11,-8.006540041205186e-10,-9.248607161319695e-10
8.535737103727781e-13,-6.921336907012951e-10,-6.615063181539355e-10
1.1267881227231034e-10,-4.862306058333287e-10,-6.67732913680565e-10
1.8262367260375749e-10,-9.570010471904541e-11,-4.248191808262324e-10
-7.814324329157194e-12,-7.562751218524633e-10,-8.833873663216757e-10
2.843146336329902e-11,-6.8765177770509e-10,-7.666471761871653e-10
2.006861683532089e-10,-4.4973465272314226e-10,-6.317193911699838e-10
1.296706659811483e-10,-1.0220801972573284e-10,-4.376572086050184e-10
-3.322328819167194e-11,-6.970877618169619e-10,-9.055897751447032e-10
8.08093454953569e-11,-6.797738682617727e-10,-7.30026573275398e-10
1.559128234192413e-10,-3.990616075622142e-10,-6.165948013200219e-10
1.0578012759945313e-10,-8.716882666352236e-11,-3.8425988019493344e-10
-2.41606516145545e-11,-6.94110447788374e-10,-8.901257650102114e-10
5.929350801040428e-11,-6.113194095265933e-10,-7.091420284831431e-10
1.130221570861414e-10,-3.348951106422911e-10,-6.148941543743977e-10
8.269630062599356e-11,-8.29254832908704e-11,-4.5126757798483284e-10
7.1812783084106005e-12,-6.49791705758417e-10,-8.454673525910158e-10
4.9569242221526314e-11,-5.508723260348108e-10,-7.305458011761945e-10
1.2242268291569862e-10,-2.720376909685716e-10,-6.651519846295253e-10
7.551878164217849e-11,-5.1546579714106395e-11,-4.2409800420760706e-10
1.484707518877382e-11,-6.204647722616893e-10,-8.330720067745683e-10
8.219155766913604e-11,-4.636990810707259e-10,-7.162655702648897e-10
1.2576223123236208e-10,-2.4280436745803087e-10,-6.406669590360363e-10
7.66071357743514e-11,-5.1213290426972333e-11,-4.016482502126171e-10
4.875440908770146e-11,-5.67042338472849e-10,-8.10024552845152e-10
1.0307938374526887e-10,-4.386974782805034e-10,-6.976907117924216e-10
1.2524343626119419e-10,-1.975853086314418e-10,-6.250419703345962e-10
7.140817726281458e-11,-4.3053129335569454e-11,-3.8846874292927984e-10
4.131956702955686e-11,-5.303906465490929e-10,-7.375832189064654e-10
9.983494414475444e-11,-4.111179697737394e-10,-6.627343570928472e-10
8.824125385678858e-11,-1.8828797043578336e-10,-5.708835326591097e-10
4.1693054003602254e-11,-3.884282173363491e-11,-3.869448693413294e-10
4.026378479353047e-11,-4.899593603737862e-10,-6.973679216301281e-10
9.217631383557755e-11,-3.6537757965152045e-10,-6.049763039581341e-10
7.743900552214782e-11,-1.6228436491924154e-10,-5.963666616989951e-10
4.5282234607263216e-11,-3.015862944673035e-11,-3.925033269889064e-10
6.067925680337274e-11,-4.61128965664762e-10,-6.394197060653043e-10
8.87968031294972e-11,-3.293210205605859e-10,-6.110013996073073e-10
1.0401207027139127e-10,-1.4717685503603538e-10,-5.831243308191147e-10
2.992847960571538e-11,-1.0974457129448731e-11,-3.5603778456616124e-10
5.045209365954092e-11,-4.4719990575074887e-10,-6.127138095851511e-10
9.353372163919911e-11,-3.146075628989576e-10,-5.982945508860578e-10
9.437593588300145e-11,-1.2268578651206818e-10,-5.489720482264971e-10
3.277112925128962e-11,-7.93392758288918e-12,-3.5302855012689444e-10
5.454476745654949e-11,-4.279565232191549e-10,-5.941175982889968e-10
1.0061406866937677e-10,-3.029875650075122e-10,-5.730573321646949e-10
1.0340504092288467e-10,-1.1732595040495663e-10,-5.660098662997242e-10
5.49414401409885e-11,-3.176993515978757e-11,-3.4540630370171064e-10
5.409646629921059e-11,-4.2227953301211367e-10,-5.755252137747342e-10
9.341344785844391e-11,-2.8448343942280785e-10,-5.613703224863303e-10
9.011283949767328e-11,-9.606429518518028e-11,-5.27649180629497e-10
4.924502285693008e-12,-4.165181178101882e-12,-3.3804266515997e-10
5.465711439197898e-11,-4.176633665611463e-10,-5.59246287047333e-10
1.1788942077546887e-10,-2.5544874967757047e-10,-5.462369710805326e-10
9.107355911965223e-11,-8.083896026193498e-11,-4.944169788149006e-10
2.8881471726419646e-11,-1.70791002723106e-12,-3.0510034821540076e-10
7.984058905640555e-11,-4.1786105349802115e-10,-5.420004557863644e-10
1.2765242241997305e-10,-2.3399577052412924e-10,-4.754845636323721e-10
1.0057632240585101e-10,-7.466987039948445e-11,-4.5299169681779935e-10
9.235165683403782e-12,-1.7987864535450063e-12,-2.845502300089293e-10
1.0770114626927777e-10,-3.9129211587710733e-10,-4.688826266250327e-10
1.2148680727517818e-10,-2.2564248440073488e-10,-4.3944115355242515e-10
8.643013162267221e-11,-6.235268653791914e-11,-4.091601054359073e-10
1.181183377147331e-10,-4.0058004526777503e-10,-4.248157415512917e-10
1.0071199409292356e-10,-2.1638681476712257e-10,-3.8573257653753046e-10
9.170515868168798e-11,-3.6953427975206115e-10,-3.655271131398409e-10
1.2407482923489164e-10,8.635629934255009e-10,-2.2077483161642487e-10
1.1716594108126403e-10,2.990332890189539e-11,-2.5516995904838855e-11
2.1623514911257213e-10,3.720604452292317e-10,-1.4729862644228013e-10
3.907815579028944e-11,-1.352047074744872e-11,-1.1420880867280222e-10
9.010708688208541e-11,1.3682549497896714e-11,-4.321974790618588e-11
6.519197256711177e-11,1.8980115760480006e-11,-1.3629917628530333e-10
1.8128391641546431e-10,1.9026653204432578e-11,-6.307921337593138e-11
7.232232703944096e-11,1.667795581020077e-12,-5.114721793107838e-12
8.958722478075345e-12,5.3000656394712085e-12,-1.1374391651899794e-10
4.939080531279482e-11,2.708214049483672e-11,-6.813808052239842e-11
2.1238093190425769e-10,3.283911724043823e-11,-6.235115452622102e-11
1.467197883139658e-10,1.8061795262262207e-11,-9.27434482914809e-12
-4.1382145167763955e-12,2.0450489949035037e-11,-1.4010518054212314e-10
6.255963046362766e-11,1.331469940076573e-12,3.6422961232020957e-13
2.851822105440663e-12,9.338552740297947e-12,-1.2451918520555652e-10
4.744769475259145e-12,-7.410145368054884e-12,1.3324858032264855e-11
2.2818729745859617e-10,2.1170106384784423e-11,-5.053921932280425e-11
1.754096352684588e-10,3.21891448234238e-11,-1.6957336789316836e-11
-1.834144314261048e-11,9.429762913006328e-12,-8.035660200188658e-11
1.23921251798772e-10,1.8384080132472033e-11,7.130950996415116e-13
-1.1299267372020022e-11,1.7719018449212707e-11,-1.517533870150877e-10
5.3491020421424516e-11,1.510457130888864e-12,1.6580803409442081e-12
5.74652533986684e-12,4.3272163673260776e-12,-1.3523491472522335e-10
1.9507543726244234e-10,3.2173743409764654e-11,-2.6049179395612726e-11
-3.4876428332603075e-11,-3.5038655108227344e-11,-1.1129378564534605e-11
1.5537646835294495e-10,3.277972005888318e-11,-3.481829048380327e-12
-2.2088368053462615e-11,-6.859760146426951e-13,-9.057886658709213e-11
1.1211907594499332e-10,1.9576877162396918e-11,4.429029751021544e-12
-2.2989273866490003e-12,1.4194894766326787e-11,-1.739307605792661e-10
5.336722018987855e-11,2.3713765331878618e-12,2.8472670010858237e-12
2.7228214309220234e-12,5.136309201648971e-12,-1.3266206730109627e-10
1.7797644240784907e-10,4.2512273944933906e-11,-1.3969361848882088e-11
-3.343074897230943e-11,-5.51465683035528e-11,-1.8980808853466187e-12
1.4229555924050255e-10,4.1804113685416056e-11,3.39172224169072e-13
-2.1559209502632435e-11,-5.869366233556235e-12,-9.67658901960331e-11
1.0075867471347264e-10,2.3472980643537895e-11,5.72458395590068e-12
-9.96148869223576e-12,5.3834305164853805e-12,-1.6185227788942208e-10
4.8039928874702255e-11,3.440201540263697e-12,1.4177511018555001e-12
7.448546803085633e-12,6.990424753423788e-12,-1.531972912194915e-10
1.6424111506610501e-10,4.50273140102043e-11,-1.2284080313258697e-11
-4.3698103271345535e-11,-5.720386634447889e-11,-1.0470189952266801e-11
1.3149866926578054e-10,4.7836526239206427e-11,2.6140776218266956e-12
-3.195098028623094e-11,-1.396759112410541e-11,-9.981853021356918e-11
9.272432508814888e-11,2.5672086920165144e-11,7.77950794608889e-12
-8.419430692071867e-12,1.2375405765207476e-11,-1.847806785636766e-10
4.018425389434581e-11,5.485704341976222e-12,4.497028556058993e-12
2.969800578806321e-12,8.043326037788458e-12,-1.51533997135351e-10
1.5714133705739533e-10,5.279716173733699e-11,-1.3858291891889062e-11
-4.831614333175025e-11,-7.475961658248815e-11,-1.0295537414673014e-11
1.2106435620087634e-10,5.4603195935995576e-11,1.2950970095643662e-12
-4.0997392102222826e-11,-1.495172483533335e-11,-1.0775538811815483e-10
7.898656684662432e-11,3.292664994744459e-11,9.552576650448753e-12
-8.752582834292375e-12,1.6363782476643468e-11,-1.8896453137586006e-10
2.914706426760456e-11,2.800544012572003e-12,4.3918702792860016e-13
-2.0283485654078023e-12,6.613394694218354e-12,-1.631963211668977e-10
1.4392724826395801e-10,6.485446596417329e-11,-1.593350487699975e-11
-6.078641414369752e-11,-9.884364023606062e-11,-1.916181871640525e-11
9.984752213585015e-11,6.327207330609553e-11,1.319215217949774e-12
-4.762841623550374e-11,-2.1264747086897982e-11,-1.2078565929223537e-10
6.07875253757553e-11,3.620637174817332e-11,7.62356457469293e-12
-1.8732922442184576e-11,-8.46270421716851e-13,-2.1959113678822837e-10
1.7628222509824928e-11,4.235411521125639e-12,1.2273658153961329e-12
6.316137704688312e-12,-9.72768940558808e-13,-1.6922303663407205e-10
1.217076337092995e-10,8.021232060476509e-11,-1.651144467866901e-11
-7.235727642579577e-11,-1.1548743149047822e-10,-3.4927185841557005e-11
7.684705386470819e-11,7.577778664929132e-11,1.5529938858236553e-12
-5.713705188560447e-11,-3.3756967487451016e-11,-1.5641091123731142e-10
3.5417160585117814e-11,4.1066664995406066e-11,1.075306168735211e-11
-2.1710558367841322e-11,-4.5752330682706715e-12,-2.188217763769172e-10
5.849476763730532e-12,7.0088528152353974e-12,3.558342102596824e-12
-8.110077503836563e-12,4.638101100451263e-13,-1.6899566435068835e-10
9.929309581690358e-11,1.003761774633651e-10,-1.7225738196271203e-11
-7.19895693712996e-11,-1.3214724685418783e-10,-7.779219443969269e-11
5.013877122306031e-11,8.548483749548873e-11,6.1814764961392185e-12
-5.138830324600665e-11,-5.972005341223637e-11,-1.7309393097232917e-10
1.1023988167865787e-11,4.468480872803535e-11,1.1950078515598608e-11
-2.870696503377071e-11,-2.0097177264137542e-11,-2.4093362815344393e-10
-1.2132705979057064e-11,6.641341530370907e-12,-1.7199642252618025e-10
6.760422226208283e-11,1.2055403559496785e-10,-1.359447252081168e-11
-6.355104396077832e-11,-1.45924914922151e-10,-8.946347482890855e-11
1.6424262433995273e-11,9.92202619432555e-11,7.855344320915813e-12
-4.706324500386806e-11,-7.945402578531376e-11,-1.8832729691177164e-10
-2.9939777594565413e-11,-2.5529130705544288e-11,-2.427385372233886e-10
-4.431148112025259e-12,6.0188030648397885e-12,-1.7670132865779934e-10
3.205613025840149e-11,1.4053978594362214e-10,-6.700823336907489e-12
-6.011635144756945e-11,-1.635814090284208e-10,-1.1411502940893549e-10
-1.5908627895164822e-11,1.1059625272500931e-10,1.0968027468779466e-11
-4.7896924370299976e-11,-9.987049242912754e-11,-1.9036698627509408e-10
-3.3684577744705335e-11,-2.5166900512232434e-11,-2.38673417538248e-10
-2.6102123633862548e-12,1.6316033834191928e-10,-1.994694733284815e-13
-4.4954711709547105e-11,-1.846340751760179e-10,-1.2144823757194598e-10
-5.3057457998656796e-11,1.2089871151986844e-10,1.2464467298147814e-11
-4.6089379048657674e-11,1.8593516569204668e-10,2.167103185536241e-12
9.28244568763246e-11,-3.4001330510975657e-10,-3.6046027500590705e-10
8.192234420826389e-11,-2.965675331600424e-10,-3.269059622385123e-10
8.78771388371873e-11,-1.998296091200486e-10,-3.7541394310981025e-10
8.405238778425646e-11,-2.7940832633694726e-10,-3.0616270953381107e-10
8.392575734149757e-11,-1.8965275824323356e-10,-3.6423460595256e-10
7.321604131104528e-11,-5.922825891119727e-11,-3.820458337683204e-10
8.887204354948254e-11,-2.5910724494314015e-10,-2.571521544429487e-10
8.365311974274392e-11,-1.7390054566240981e-10,-3.283926623578811e-10
7.610632711099437e-11,-5.951901844374624e-11,-3.7965342145564e-10
2.3512010181557965e-11,-5.357848517067243e-12,-2.6621737259042787e-10
7.939866207508297e-11,-2.1971119301457572e-10,-2.232658243515836e-10
9.329372154859711e-11,-1.3926428039546782e-10,-2.936751819018324e-10
7.580539109766932e-11,-5.683717441525415e-11,-3.441442693399351e-10
2.348651514265438e-11,-1.0243904306548044e-11,-2.546956790493926e-10
7.606208607718691e-11,-1.852640011458337e-10,-1.9951902042958984e-10
7.028771138107223e-11,-1.1575126373430738e-10,-2.610309483853807e-10
5.836505879099251e-11,-3.710164973407253e-11,-3.0839335712683956e-10
2.2785842156345537e-11,-3.003857029374121e-12,-2.351757744265835e-10
7.694559434835255e-11,-1.7317469456975062e-10,-1.7998499447347452e-10
4.8311014505094844e-11,-9.878415786967549e-11,-2.474773475609597e-10
4.438614295670579e-11,-3.397577973317846e-11,-2.9571251372136374e-10
1.4970946097855106e-11,-3.865689462033037e-12,-2.1131512038308006e-10
7.371042686223418e-11,-1.572631676922394e-10,-1.4443693169911006e-10
5.926437525447746e-11,-8.162558545851438e-11,-2.359659040066744e-10
4.2791625681563624e-11,-3.6499962202899954e-11,-2.861308869360003e-10
6.7851148247219356e-12,-3.744478378020573e-12,-2.1288648320564234e-10
7.402433111083372e-11,-1.497420826489881e-10,-1.193074346493741e-10
5.543408421678273e-11,-7.450599896284155e-11,-2.0500638134958208e-10
3.3697338377422233e-11,-2.0027993250951805e-11,-2.67206347978236e-10
9.470548045924486e-12,1.8831498819400357e-12,-2.023959190164667e-10
7.000802785288108e-11,-1.4344563539199267e-10,-9.548408546749477e-11
5.741909585923254e-11,-6.982423341824558e-11,-1.8722793693345048e-10
3.5645604385800576e-11,-1.125818938930986e-11,-2.4833092853010565e-10
8.398377061058834e-12,-1.2010164659931723e-13,-1.8418338216769376e-10
6.296454347141566e-11,-1.3419792943464645e-10,-8.24637483156133e-11
4.854595649243341e-11,-5.842713321777916e-11,-1.5925786268692187e-10
3.133397941135446e-11,-6.328205086725925e-12,-2.3258200431238942e-10
6.744121470483906e-12,9.73996094633631e-13,-1.772508290994882e-10
5.779412182233421e-11,-1.2784242327032617e-10,-5.6760525320464005e-11
3.984979317079963e-11,-5.726530469568517e-11,-1.4190014524564544e-10
3.0371477871081285e-11,-1.0860905684405761e-11,-2.1145428732172906e-10
1.834813555832954e-12,-7.357424684020929e-13,-1.6982140724037616e-10
5.024935348645706e-11,-1.2368088740175075e-10,-4.049912758570227e-11
4.697801373890088e-11,-5.225408407460344e-11,-1.2363888883969172e-10
3.076845053490959e-11,-1.7435229715839325e-11,-1.8760366978702895e-10
1.2847365305289989e-11,2.245104969848881e-12,-1.6024074223668334e-10
4.326199993470598e-11,-1.0801197887730025e-10,-2.8493570006777226e-11
3.766213201589532e-11,-4.2803998051061676e-11,-1.1385761880704222e-10
2.889148521568824e-11,-6.291987215687672e-12,-1.7213730341468794e-10
3.666917383991991e-12,7.72236475332899e-12,-1.4420406221224714e-10
4.296290976687479e-11,-1.0056684855236588e-10,-3.279563129659837e-11
3.4537431548612724e-11,-4.599622166361982e-11,-9.589298648344945e-11
1.614261943560224e-11,-6.157889815662973e-12,-1.6112840667956955e-10
5.610089958857748e-12,2.6341239432838968e-12,-1.3078680760904238e-10
4.087847299900976e-11,-8.416724641737442e-11,-2.0994812412980844e-11
2.9856826443441236e-11,-3.621957272479572e-11,-9.061253334049404e-11
1.7178876150025098e-11,-6.8112334165514e-12,-1.517735882875205e-10
1.1421634086190974e-12,1.725318706642841e-12,-1.236670499522173e-10
3.158465828186435e-11,-8.026907538902275e-11,-2.470526237130868e-11
2.1102089379961237e-11,-3.4281108533612943e-11,-8.991867734410166e-11
1.8071633942283074e-11,-4.694751383727136e-12,-1.4294880423189428e-10
5.1974535755560053e-14,1.900201252619433e-12,-1.2111370232374837e-10
4.426273713946644e-11,-6.09843204682515e-11,-2.793059495339069e-11
2.3465497642819854e-11,-1.9776192215902865e-11,-9.650468495973525e-11
1.2468908324725147e-11,9.735147759354355e-13,-1.4035092354551073e-10
-2.3875968404066867e-12,2.3996915835598176e-12,-1.1072597514585736e-10
-1.5087915479585416e-10,-4.4299489326408003e-11,-6.944131707125407e-11
1.4163457278200908e-13,-5.489203907776028e-11,-1.2945443737812067e-11
2.0208024584883912e-11,-1.0756946528558288e-11,-9.284088517226704e-11
3.3702375216305385e-12,8.516469095993065e-12,-1.4020045181221534e-10
-8.41640728979606e-13,2.81992944902203e-12,-1.0981761564524924e-10
-1.2356850007613218e-10,-4.387714994119379e-11,-3.0297290754670426e-11
-1.342861145402481e-10,-6.406669207673085e-12,-7.250202353254235e-11
-2.905715519723808e-11,-1.1576112922482535e-13,-8.07933214908571e-11
6.746608184208272e-12,1.284837902800441e-11,-1.4383540031405494e-10
-6.544854376149461e-12,6.73616366971108e-12,-1.1089871547919186e-10
-1.3510041625756896e-10,-5.6149272393057966e-11,-1.48300600797708e-11
-1.0544391552811643e-10,-1.1026676674337305e-11,-1.8940692263251526e-11
-1.169521934488437e-10,2.9346139350771387e-12,-7.196867926759291e-11
-4.310760664781264e-11,8.06714917998153e-12,-1.4154429081895515e-10
-4.679614738492183e-12,6.242736553525879e-12,-1.09519681574463e-10
-1.6038238970496315e-10,-6.336138445505246e-11,-8.380567036008801e-12
-1.086698697918914e-10,-2.1381721897148986e-11,-6.4961678725958324e-12
-7.937924948377268e-11,-2.672061516708745e-12,-1.141231542565248e-11
-6.786175376395706e-11,1.3655069683841697e-11,-4.483965224801456e-11
-4.271626010561736e-11,-7.1366148665824936e-12,-1.0913380598280845e-10
-1.983849555195428e-10,-5.689695513390679e-11,-2.3193706147598826e-13
-1.2340522282719282e-10,-2.734416705089441e-11,-1.9450230575629288e-12
-7.513235178176739e-11,-7.421839899573289e-12,-3.973301231253375e-12
-3.704201356817728e-11,2.121244511416097e-12,-6.612063701199045e-12
-2.333729815980113e-10,-4.405948053948837e-11,3.268516867301755e-12
-1.5063904166332372e-10,-2.761464685089031e-11,1.4664235121692626e-12
-8.22288203968602e-11,-9.269551708989361e-12,-1.4818746979883179e-12
-2.593576484009239e-11,1.2097061269341174e-12,-4.130681140205543e-12
-2.6493491717160063e-10,-2.3374190036738582e-11,8.094464071097201e-12
-1.7741737845365732e-10,-2.32955626696751e-11,8.578106476242967e-12
-1.0052153894716781e-10,-8.790138448997365e-12,6.314879924922513e-12
-3.186117202591938e-11,-2.485286792249451e-12,2.8244039569550394e-13
-2.9385541547708805e-10,-4.747819425099237e-12,8.503583926045614e-12
-2.0512481515762403e-10,-1.551644304715043e-11,8.275414926608512e-12
-1.1913138649239786e-10,-1.039064226440809e-11,4.4655434601549575e-12
-3.9386783005308454e-11,-1.320151206359745e-12,2.6655746560939537e-12
-3.0810748340354695e-10,1.46595343977161e-11,1.4378088733506262e-11
-2.3041636159241484e-10,-2.632548279998724e-12,1.2425974726994749e-11
-1.4105814714645884e-10,-6.348286143081224e-12,1.0544178936804867e-11
-4.9163070969941856e-11,-2.172943769759767e-12,4.5091227095012104e-13
-3.22177358342881e-10,2.430904625365608e-11,1.1600623713083466e-11
-2.4676430914443603e-10,5.509348370584181e-12,1.3736702138597065e-11
-1.6197383237042158e-10,-3.3774549102956613e-12,8.562403141230256e-12
-6.210460738852566e-11,-3.64806728121404e-12,-1.0632306494085417e-12
-3.371678134500099e-10,3.4199220159344446e-11,1.413258077014483e-11
-2.6041381295171874e-10,1.1073160475208932e-11,1.60152836072628e-11
